Name,Availability,Ref,Discount,Image URL,Brand,Old Price,Price,product_url,Système d'exploitation,Mémoire,Garantie,Taille de l'écran,Type de Processeur,Disque Dur,Carte Graphique,Couleur,Store
Pc Portable HP ProBook 450 G8 i5 11è Gén 16Go 256 Go SSD - Silver,En stock,32M78EA-16G,44.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g8-i5-11e-gen-16go-256-go-ssd-silver-20.jpg,HP,2269000.0,2225000,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-16go-256-go-ssd-silver.html,FreeDos,16 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable DELL Latitude 3520 i3 11è Gén 8Go 256Go SSD - Noir,En stock,3520-I3-8G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-latitude-3520-i3-11_-g_n-8go-256go-ssd---noir-w.jpg,DELL,nan,2229000,https://www.mytek.tn/pc-portable-dell-latitude-3520-i3-11e-gen-8go-256go-ssd-noir.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable HP ProBook 450 G8 i5 11è Gén 8Go 256Go SSD - Silver,En arrivage,BU-32M78EA-8G-W10P,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g8-i5-11e-gen-8go-256-g-ssd-silver-20.jpg,HP,nan,2255000,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-8go-256-g-ssd-silver.html,Windows 10 Pro,8 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable HP ProBook 450 G8 i5 11è Gén 20Go 256 Go SSD - Silver,En stock,32M78EA-20G,64.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g8-i5-11e-gen-20go-256-go-ssd-silver-20.jpg,HP,2329000.0,2265000,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-20go-256-go-ssd-silver.html,FreeDos,20 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable LENOVO IdeaPad 3 15ITL6 i7 11è Gén 16Go 512Go SSD - Gris,En arrivage,BU-82H8039SFG-16G-W10P,26.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-3-15itl6-i7-11e-gen-16g-512go-ssd-gris-20.jpg,LENOVO,2295000.0,2269000,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i7-11e-gen-16g-512go-ssd-gris.html,Windows 10 Pro,16 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Gris,MyTek
PC Portable DELL Latitude 3520 i3 11è Gén 12Go 256Go SSD - Noir,En stock,3520-I3-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_dell_latitude_3520_i3_11_g_n_12go_256go_ssd_-_noir-w.jpg,DELL,nan,2269000,https://www.mytek.tn/pc-portable-dell-latitude-3520-i3-11e-gen-12go-256go-ssd-noir.html,FreeDos,12 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable HP 15-dw4001nk i7 12è Gén 8Go 1To + 256Go SSD - Silver,En stock,6L9J7EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-dw4001nk-i7-12e-gen-8go-1to-256go-ssd-silver-k.jpg,HP,nan,2275000,https://www.mytek.tn/pc-portable-hp-15-dw4001nk-i7-12e-gen-8go-1to-256go-ssd-silver.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i7,1To + 256Go SSD,Nvidia GeForce,Silver,MyTek
PC Portable LENOVO IdeaPad Gaming 3 15ACH6 AMD RYZEN 5 8Go RTX 2050,En arrivage,82K2029EFG,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-8go-rtx-2050-h.jpg,LENOVO,nan,2279000,https://www.mytek.tn/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-8go-rtx-2050.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,AMD Ryzen 5,512Go SSD,Nvidia GeForce,Noir,MyTek
Pc Portable HP ProBook 440 G9 i5 12è Gén 8Go 512Go SSD - Silver,En stock,6Q834ES,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-440-g9-i5-12e-gen-8go-512go-ssd-silver.jpg,HP,nan,2279000,https://www.mytek.tn/pc-portable-hp-probook-440-g9-i5-12e-gen-8go-512go-ssd-silver.html,FreeDos,8 Go,1 an,14 Pouces,Intel Core i5,512Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable DELL Vostro 3520 i7 12è Gén 24Go 512Go SSD - Silver,En arrivage,V3520-I7-24G,156.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i7-12e-gen-24go-512go-ssd-noir-50.jpg,DELL,2445000.0,2289000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i7-12e-gen-24go-512go-ssd-noir.html,Windows 11 Famille,24 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
Pc Portable HP ProBook 450 G8 i5 11è Gén 12Go 256Go SSD - Silver,En arrivage,BU-32M78EA-12G-W10P,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g8-i5-11e-gen-12go-256go-ssd-silver-20.jpg,HP,nan,2295000,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-12go-256go-ssd-silver.html,Windows 10 Pro,12 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable HP Pavilion x360 2-en-1 14-ek0001nk i5 12è Gén 8Go 256Go SSD,Epuisé,6E1D5EA,250.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-pavilion-x360-2-en-1-14-ek0001nk-i5-12_-g_n-8go-256go-ssd-w.jpg,HP,2545000.0,2295000,https://www.mytek.tn/pc-portable-hp-pavilion-x360-2-en-1-14-ek0001nk-i5-12e-gen-8go-256go-ssd.html,Windows 11 Famille,8 Go,1 an,14 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Rose Gold,MyTek
Pc Portable DELL Vostro 3530 i7 13è Gén 8Go 512Go SSD - Noir,En stock,VOSTRO-3530-I7-MX,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-8go-512go-ssd-noir.jpg,DELL,nan,2299000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-8go-512go-ssd-noir.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable ASUS VIVOBOOK 17 X712EQ i7 11è Gén 8G 512Go SSD - Silver,En stock,X712EQ-AU094W,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-17-x712eq-i7-11_-g_n-8go-512go-ssd---silver-w.jpg,ASUS,nan,2299000,https://www.mytek.tn/pc-portable-asus-vivobook-17-x712eq-i7-11e-gen-8g-512go-ssd-silver.html,Windows 11 Famille,8 Go,2 ans,17.3 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
PC Portable DELL Latitude 3520 i3 11è Gén 16Go 256Go SSD - Noir,En stock,3520-I3-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_dell_latitude_3520_i3_11_g_n_16go_256go_ssd_-_noir-w.jpg,DELL,nan,2309000,https://www.mytek.tn/pc-portable-dell-latitude-3520-i3-11e-gen-16go-256go-ssd-noir.html,FreeDos,16 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3530 i7 13è Gén 12Go 512Go SSD - Noir,En stock,VOSTRO-3530-I7-MX-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-12go-512go-ssd-noir.jpg,DELL,nan,2315000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-12go-512go-ssd-noir.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable Gamer MSI Thin GF63 12UCX i5 12è Gén 8Go RTX 2050,En stock,GF63-12UCX-682XFR,254.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-8go-rtx-2050-h.jpg,MSI,2569000.0,2315000,https://www.mytek.tn/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-8go-rtx-2050.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable HP 15-dw4002nk i7 12è Gén 8Go 512Go SSD - Silver,En stock,6L9J9EA,514.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-dw4002nk-i7-12e-gen-8go-512go-ssd-silver-20.jpg,HP,2829000.0,2315000,https://www.mytek.tn/pc-portable-hp-15-dw4002nk-i7-12e-gen-8go-512go-ssd-silver.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
PC Portable LENOVO IdeaPad Flex 5 14ALC7 AMD RYZEN 7 8Go 512Go SSD - Gris,En stock,82R900C7FG,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-flex-5-14alc7-amd-ryzen-7-8go-512go-ssd---gris-w.jpg,LENOVO,nan,2325000,https://www.mytek.tn/pc-portable-lenovo-ideapad-flex-5-14alc7-amd-ryzen-7-8go-512go-ssd-gris.html,Windows 11 Famille,8 Go,1 an,14 Pouces,AMD Ryzen 7,512Go SSD,AMD Radeon,Gris,MyTek
Pc Portable HP ProBook 450 G8 i5 11è Gén 16Go 256 Go SSD - Silver,En arrivage,BU-32M78EA-16G-W10P,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g8-i5-11e-gen-16g-256-go-ssd-silver-k.jpg,HP,nan,2325000,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-16g-256-go-ssd-silver.html,Windows 10 Pro,16 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable HP ProBook 450 G9 i5 12è Gén 8Go 512Go SSD - Silver,En stock,6Q847ES,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g9-i5-12e-gen-8go-512go-ssd-silver-20.jpg,HP,nan,2329000,https://www.mytek.tn/pc-portable-hp-probook-450-g9-i5-12e-gen-8go-512go-ssd-silver.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable ASUS ExpertBook B1500 i7 11è Gén 8Go 512Go SSD - Noir,En arrivage,B1500CEPE-EJ1428,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-expertbook-b1500-i7-11eme-gen-8go-512go-ssd-noir-20.jpg,ASUS,nan,2335000,https://www.mytek.tn/pc-portable-asus-expertbook-b1500-i7-11eme-gen-8go-512go-ssd-noir.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable LENOVO IdeaPad Gaming 3 15ACH6 AMD RYZEN 5 8Go RTX3050Ti,En stock,82K2021XFG,160.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/8/2/82k2021xfg.jpg,LENOVO,2499000.0,2339000,https://www.mytek.tn/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-8g-rtx3050ti.html,Windows 11 Famille,8 Go,2 ans,15.6 Pouces,AMD Ryzen 5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable Gamer MSI Thin GF63 12UCX i5 12è Gén 12Go RTX 2050,En arrivage,GF63-12UCX-682XFR-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-12go-rtx-2050-h.jpg,MSI,nan,2345000,https://www.mytek.tn/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-12go-rtx-2050.html,FreeDos,12 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable HP 15-dw4001nk i7 12è Gén 16Go 1To + 256Go SSD - Silver,En arrivage,6L9J7EA-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-dw4001nk-i7-12e-gen-16go-1to-256go-ssd-silver.jpg,HP,nan,2349000,https://www.mytek.tn/pc-portable-hp-15-dw4001nk-i7-12e-gen-16go-1to-256go-ssd-silver.html,Windows 11 Famille,16 Go,1 an,15.6 Pouces,Intel Core i7,1To + 256Go SSD,Nvidia GeForce,Silver,MyTek
PC Portable ASUS VIVOBOOK 17 X712EQ i7 11è Gén 16Go 512Go SSD - Silver,En stock,X712EQ-AU094W-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_asus_vivobook_17_x712eq_i7_11_g_n_24go_512go_ssd_-_silver-w_1.jpg,ASUS,nan,2359000,https://www.mytek.tn/pc-portable-asus-vivobook-17-x712eq-i7-11e-gen-16go-512go-ssd-silver.html,Windows 11 Famille,16 Go,2 ans,17.3 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
Pc Portable DELL Vostro 3520 i7 12è Gén 32Go 512Go SSD - Silver,En arrivage,V3520-I7-32G,160.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i7-12e-gen-32go-512go-ssd-noir-o.jpg,DELL,2519000.0,2359000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i7-12e-gen-32go-512go-ssd-noir.html,Windows 11 Famille,32 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
PC Portable LENOVO ThinkBook 15 G2 ITL i7 11è Gén 8Go 1To - Gris,Epuisé,20VE001GFE,300.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-thinkbook-15-g2-itl-i7-11_-g_n-8go-1to---gris-w.jpg,LENOVO,2659000.0,2359000,https://www.mytek.tn/pc-portable-lenovo-thinkbook-15-g2-itl-i7-11e-gen-8go-1to-gris.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i7,1 To HDD,Nvidia GeForce,Gris,MyTek
Pc Portable HP ProBook 450 G9 i5 12è Gén 12Go 512Go SSD - Silver,En stock,6Q847ES-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g9-i5-12e-gen-12go-512go-ssd-silver.jpg,HP,nan,2365000,https://www.mytek.tn/pc-portable-hp-probook-450-g9-i5-12e-gen-12go-512go-ssd-silver.html,FreeDos,12 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable HP ProBook 450 G8 i5 11è Gén 20Go 256 Go SSD - Silver,En arrivage,BU-32M78EA-20G-W10P,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g8-i5-11e-gen-20g-256-g-ssd-silver-20.jpg,HP,nan,2365000,https://www.mytek.tn/pc-portable-hp-probook-450-g8-i5-11e-gen-20g-256-g-ssd-silver.html,Windows 10 Pro,20 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable DELL Vostro 3530 i7 13è Gén 16Go 512Go SSD - Noir,En stock,VOSTRO-3530-I7-MX-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-16go-512go-ssd-noir.jpg,DELL,nan,2369000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-16go-512go-ssd-noir.html,Windows 11 Famille,16 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable Gamer MSI Thin GF63 12UCX i5 12è Gén 16Go RTX 2050,En arrivage,GF63-12UCX-682XFR-16G,280.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-16go-rtx-2050-h.jpg,MSI,2649000.0,2369000,https://www.mytek.tn/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-16go-rtx-2050.html,FreeDos,16 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable Gamer MSI Thin GF63 12UCX i5 12è Gén 8Go RTX 2050,En arrivage,BU-GF63-12UCX-682XFR-W10,190.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12eme-gen-8go-rtx-2050.jpg,MSI,2569000.0,2379000,https://www.mytek.tn/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12eme-gen-8go-rtx-2050.html,Windows 10 Pro,8 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable HP 15-dw4002nk i7 12è Gén 16Go 512Go SSD - Silver,En arrivage,6L9J9EA-16G,504.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-dw4002nk-i7-12e-gen-16go-512go-ssd-silver-20.jpg,HP,2889000.0,2385000,https://www.mytek.tn/pc-portable-hp-15-dw4002nk-i7-12e-gen-16go-512go-ssd-silver.html,Windows 11 Famille,16 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
PC Portable ASUS X515EP i7 11è Gén 8Go 512Go SSD - Silver,En stock,X515EP-BQ369W,70.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_asus_x515ep_i7_11_g_n_8go_512go_ssd_-_silver-w.jpg,ASUS,2459000.0,2389000,https://www.mytek.tn/pc-portable-asus-x515ep-i7-11e-gen-8go-512go-ssd-silver.html,Windows 11 Famille,8 Go,2 ans,15.6 Pouces,Intel Core i7,512 Go,Nvidia GeForce,Silver,MyTek
Pc Portable HP ProBook 450 G9 i5 12è Gén 16Go 512Go SSD - Silver,En stock,6Q847ES-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-probook-450-g9-i5-12e-gen-16go-512go-ssd-silver.jpg,HP,nan,2395000,https://www.mytek.tn/pc-portable-hp-probook-450-g9-i5-12e-gen-16go-512go-ssd-silver.html,FreeDos,16 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable HP 14-ep0004nk i7 13è Gén 8Go 512Go SSD - Silver,En arrivage,886J1EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-14-ep0004nk-i7-13_-g_n-8go-512go-ssd---silver-w.jpg,HP,nan,2399000,https://www.mytek.tn/pc-portable-hp-14-ep0004nk-i7-13e-gen-8go-512go-ssd-silver.html,Windows 11 Famille,8 Go,1 an,14 Pouces,Intel Core i7,512Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable LENOVO IdeaPad Gaming 3 15ACH6 AMD RYZEN 5 16Go RTX3050Ti,En stock,82K2021XFG-16G,170.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/8/2/82k2021xfg-16g.jpg,LENOVO,2569000.0,2399000,https://www.mytek.tn/pc-portable-lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-16g-rtx3050ti.html,Windows 11 Famille,16 Go,2 ans,15.6 Pouces,AMD Ryzen 5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable LENOVO ThinkBook 15 G2 ITL i7 11è Gén 8Go 512Go SSD,En arrivage,20VE00EGFE,480.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_lenovo_thinkbook_15_g2_itl_i7_11_g_n_8go_512go_ssd-w.jpg,LENOVO,2879000.0,2399000,https://www.mytek.tn/pc-portable-lenovo-thinkbook-15-g2-itl-i7-11e-gen-8go-512go-ssd.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Gris,MyTek
PC Portable DELL Latitude 3530 i5 12è Gén 12Go 256Go SSD,En stock,3530-I5-256SSD-1Y-12G,40.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_dell_latitude_3530_i5_12_g_n_12go_256go_ssd_-w.jpg,DELL,2449000.0,2409000,https://www.mytek.tn/pc-portable-dell-latitude-3530-i5-12e-gen-12go-256go-ssd.html,FreeDos,12 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable ASUS VIVOBOOK 17 X712EQ i7 11è Gén 24Go 512Go SSD - Silver,Epuisé,X712EQ-AU094W-24G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc_portable_asus_vivobook_17_x712eq_i7_11_g_n_24go_512go_ssd_-_silver-w.jpg,ASUS,nan,2415000,https://www.mytek.tn/pc-portable-asus-vivobook-17-x712eq-i7-11e-gen-24go-512go-ssd-silver.html,Windows 11 Famille,24 Go,2 ans,17.3 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Silver,MyTek
Pc Portable DELL Vostro 3530 i7 13è Gén 24Go 512Go SSD - Noir,En stock,VOSTRO-3530-I7-MX-24G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i7-13e-gen-24go-512go-ssd-noir.jpg,DELL,nan,2419000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i7-13e-gen-24go-512go-ssd-noir.html,Windows 11 Famille,24 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable Gamer MSI Thin GF63 12UCX i5 12è Gén 24Go RTX 2050,Epuisé,GF63-12UCX-682XFR-24G,290.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-24go-rtx-2050-h.jpg,MSI,2709000.0,2419000,https://www.mytek.tn/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12e-gen-24go-rtx-2050.html,FreeDos,24 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable DELL Latitude 3540 i5 13è Gén 8Go 256Go SSD - Gris,En stock,3540-I5-256SSD-1Y,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-latitude-3540-i5-13e-gen-8go-256go-ssd-gris-k.jpg,DELL,nan,2429000,https://www.mytek.tn/pc-portable-dell-latitude-3540-i5-13e-gen-8go-256go-ssd-gris.html,FreeDos,8 Go,1 an,15.6 Pouces,,256 Go SSD,Graphique Intégrée,Gris,MyTek
PC Portable Gamer MSI Thin GF63 12UCX i5 12è Gén 16Go RTX 2050,En arrivage,BU-GF63-12UCX-682XFR-16G-W10,200.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12eme-gen-16go-rtx-2050.jpg,MSI,2629000.0,2429000,https://www.mytek.tn/pc-portable-gamer-msi-thin-gf63-12ucx-i5-12eme-gen-16go-rtx-2050.html,Windows 10 Pro,16 Go,1 an,15.6 Pouces,Intel Core i5,512Go SSD,Nvidia GeForce,Noir,MyTek
PC Portable HP 15-fd0020nk i7 13è Gén 8Go 512Go SSD - Silver & Or Chaud,En stock,886K5EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-fd0020nk-i7-13e-gen-8go-512go-ssd-silver-or-chaud-k.jpg,HP,nan,2429000,https://www.mytek.tn/pc-portable-hp-15-fd0020nk-i7-13e-gen-8go-512go-ssd-silver-or-chaud.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Graphique Intégrée,Silver & Or chaud,MyTek
PC Portable HP 15-fd0021nk i7 13è Gén 8Go 512Go SSD - Silver & Bleu,En arrivage,886K6EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-fd0021nk-i7-13_-g_n-8go-512go-ssd---silver-_-bleu-w.jpg,HP,nan,2429000,https://www.mytek.tn/pc-portable-hp-15-fd0021nk-i7-13e-gen-8go-512go-ssd-silver-bleu.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Graphique Intégrée,Silver et Bleu,MyTek
PC Portable HP 15-fd0019nk i7 13è Gén 8Go 512Go SSD - Silver,En arrivage,886K4EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-fd0019nk-i7-13_-g_n-8go-512go-ssd---silver-w.jpg,HP,nan,2429000,https://www.mytek.tn/pc-portable-hp-15-fd0019nk-i7-13e-gen-8go-512go-ssd-silver.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i7,512Go SSD,Graphique Intégrée,Silver,MyTek
